26	84	22
26	86	3
26	93	28
26	95	3
26	96	2
26	100	3
26	107	1
26	108	1
26	109	1
26	110	24
26	114	1
26	117	9
26	120	12
26	122	11
26	123	1
26	125	1
26	126	7
26	129	2
26	132	1
26	134	2
26	135	13
26	139	2
26	142	18
26	148	1
26	152	5
26	157	24
26	160	2
26	161	1
26	162	21
26	164	7
26	168	5
26	170	20
26	175	20
26	182	3
26	183	5
26	184	9
26	189	29
27	32	7
27	35	3
27	36	7
27	39	3
27	44	2
27	47	7
27	49	2
27	55	1
27	59	1
27	64	5
27	68	5
27	70	1
27	78	1
27	81	6
27	83	5
27	84	2
27	86	1
27	91	6
27	93	17
27	95	1
27	101	2
27	105	1
27	109	1
27	110	1
27	114	3
27	123	7
27	129	1
27	135	3
27	141	2
27	142	1
27	143	8
27	144	4
27	147	2
27	148	6
27	152	2
27	156	4
27	157	4
27	158	4
27	159	1
27	161	4
27	162	1
27	163	10
27	167	3
27	170	7
27	175	2
27	179	4
27	180	1
27	181	2
27	182	1
27	183	10
27	184	9
27	189	17
30	32	4
30	36	53
30	39	4
30	48	2
30	49	1
30	59	1
30	62	1
30	63	2
30	64	5
30	68	2
30	69	3
30	70	1
30	78	10
30	81	2
30	83	53
30	84	60
30	86	2
30	90	2
30	91	4
30	93	110
30	96	1
30	100	13
30	107	1
30	109	1
30	110	57
30	114	1
30	117	7
30	120	12
30	122	7
30	123	3
30	125	1
30	126	4
30	129	2
30	132	1
30	134	1
30	135	6
30	139	3
30	142	57
30	143	1
30	148	2
30	157	51
30	160	2
30	161	2
30	162	48
30	163	2
30	164	7
30	165	1
30	167	5
30	168	18
30	170	51
30	172	1
30	175	68
30	180	3
30	182	2
30	183	15
30	184	25
30	189	106
30	195	1
32	35	31
32	36	129
32	39	18
32	42	3
32	44	18
32	45	1
32	46	2
32	47	26
32	49	15
32	55	4
32	56	16
32	59	14
32	60	3
32	63	18
32	64	115
32	67	2
32	68	101
32	69	2
32	70	11
32	78	45
32	81	36
32	83	58
32	84	17
32	86	16
32	87	3
32	88	24
32	90	18
32	91	113
32	93	275
32	95	1
32	96	4
32	97	3
32	98	1
32	101	6
32	102	1
32	104	1
32	105	3
32	108	1
32	109	2
32	110	29
32	114	27
32	116	4
32	117	3
32	118	2
32	120	3
32	122	5
32	123	39
32	125	2
32	126	16
32	129	3
32	132	23
32	134	1
32	135	10
32	139	2
32	141	6
32	142	10
32	143	69
32	144	20
32	147	11
32	148	52
32	152	10
32	156	4
32	157	25
32	158	4
32	159	13
32	161	26
32	162	125
32	163	123
32	164	9
32	165	1
32	167	50
32	168	54
32	170	69
32	172	1
32	175	38
32	178	1
32	179	8
32	180	3
32	181	13
32	182	4
32	183	158
32	184	191
32	185	5
32	189	271
35	36	37
35	39	6
35	42	3
35	44	5
35	45	1
35	46	1
35	47	12
35	49	14
35	55	3
35	56	1
35	59	5
35	60	1
35	63	7
35	64	32
35	68	29
35	70	1
35	78	12
35	81	6
35	83	15
35	84	4
35	86	2
35	88	13
35	90	2
35	91	23
35	93	70
35	101	2
35	106	1
35	110	2
35	114	10
35	116	1
35	122	1
35	123	13
35	126	6
35	129	1
35	132	6
35	135	4
35	141	5
35	142	1
35	143	3
35	144	10
35	147	5
35	148	6
35	152	1
35	156	4
35	157	8
35	158	3
35	161	13
35	162	40
35	163	25
35	164	3
35	167	19
35	168	9
35	170	41
35	175	6
35	179	7
35	181	2
35	182	1
35	183	40
35	184	54
35	185	1
35	189	70
36	39	31
36	42	4
36	44	22
36	45	4
36	46	2
36	47	48
36	48	1
36	49	18
36	55	4
36	56	17
36	59	9
36	60	2
36	62	6
36	63	24
36	64	155
36	67	3
36	68	176
36	69	3
36	70	17
36	78	176
36	81	61
36	83	241
36	84	167
36	86	37
36	87	4
36	88	25
36	90	21
36	91	132
36	93	998
36	94	7
36	95	13
36	96	10
36	97	10
36	98	2
36	100	11
36	101	2
36	102	7
36	105	6
36	106	9
36	107	6
36	108	1
36	109	3
36	110	220
36	114	30
36	116	3
36	117	25
36	118	1
36	120	27
36	122	30
36	123	55
36	125	5
36	126	44
36	129	9
36	132	76
36	134	4
36	135	52
36	139	9
36	141	9
36	142	146
36	143	51
36	144	16
36	146	5
36	147	28
36	148	97
36	152	46
36	156	2
36	157	205
36	158	8
36	159	37
36	160	5
36	161	25
36	162	375
36	163	187
36	164	42
36	165	2
36	167	70
36	168	54
36	169	2
36	170	268
36	172	1
36	175	250
36	178	5
36	179	20
36	180	1
36	181	10
36	182	13
36	183	221
36	184	312
36	185	2
36	189	1009
39	44	18
39	45	1
39	46	1
39	47	2
39	49	4
39	55	1
39	56	1
39	59	1
39	60	1
39	63	3
39	64	24
39	68	24
39	70	2
39	78	17
39	81	17
39	83	17
39	84	6
39	86	2
39	88	3
39	90	1
39	91	13
39	93	51
39	95	2
39	96	1
39	97	5
39	98	1
39	100	1
39	101	1
39	105	1
39	108	1
39	109	1
39	110	5
39	114	6
39	117	1
39	120	2
39	122	1
39	123	6
39	126	2
39	129	2
39	132	18
39	135	4
39	141	3
39	142	3
39	143	3
39	144	5
39	147	6
39	148	4
39	152	7
39	156	1
39	157	4
39	161	4
39	162	26
39	163	25
39	164	3
39	167	21
39	168	2
39	170	7
39	175	6
39	179	5
39	180	1
39	181	1
39	182	2
39	183	17
39	184	27
39	185	1
39	189	50
42	47	1
42	49	2
42	55	2
42	59	2
42	60	1
42	62	2
42	63	1
42	64	6
42	68	5
42	69	1
42	81	1
42	83	2
42	84	2
42	90	1
42	91	3
42	93	8
42	96	3
42	110	4
42	123	6
42	126	3
42	132	1
42	143	1
42	148	1
42	157	1
42	158	1
42	161	6
42	162	2
42	163	3
42	168	3
42	175	1
42	183	2
42	184	7
42	189	8
44	45	2
44	47	31
44	55	2
44	56	4
44	59	1
44	60	1
44	63	1
44	64	48
44	68	51
44	69	1
44	78	19
44	81	20
44	83	3
44	84	4
44	86	3
44	87	1
44	88	3
44	90	1
44	91	40
44	93	57
44	101	1
44	110	1
44	114	26
44	120	1
44	123	29
44	126	3
44	129	1
44	132	17
44	135	3
44	143	29
44	144	30
44	147	23
44	148	4
44	152	1
44	156	3
44	158	2
44	159	29
44	161	4
44	162	17
44	163	50
44	167	19
44	168	10
44	170	1
44	175	3
44	179	1
44	181	4
44	182	18
44	183	39
44	184	43
44	189	57
45	47	1
45	49	1
45	55	1
45	64	4
45	68	3
45	81	2
45	83	1
45	84	1
45	86	2
45	91	2
45	93	6
45	96	1
45	110	1
45	114	1
45	123	1
45	126	2
45	135	2
45	142	1
45	143	1
45	146	2
45	148	1
45	158	1
45	161	2
45	163	2
45	167	1
45	168	1
45	175	1
45	181	1
45	183	2
45	184	4
45	185	1
45	189	6
46	47	2
46	49	1
46	56	3
46	59	2
46	60	1
46	63	2
46	64	1
46	68	2
46	70	2
46	83	2
46	86	4
46	91	3
46	93	9
46	96	1
46	97	3
46	106	1
46	110	1
46	114	2
46	116	2
46	122	1
46	123	1
46	132	1
46	141	1
46	142	1
46	144	2
46	146	1
46	152	2
46	156	1
46	157	1
46	158	1
46	161	3
46	162	4
46	163	5
46	164	1
46	167	1
46	168	4
46	170	2
46	179	1
46	182	2
46	183	5
46	184	6
46	185	2
46	189	9
47	49	6
47	55	3
47	56	2
47	59	2
47	63	10
47	64	57
47	67	2
47	68	67
47	70	7
47	78	1
47	81	11
47	83	26
47	84	5
47	86	4
47	88	7
47	90	12
47	91	64
47	93	114
47	95	3
47	96	1
47	97	1
47	98	1
47	102	1
47	105	2
47	106	1
47	110	11
47	114	39
47	116	1
47	118	2
47	120	4
47	122	2
47	123	45
47	126	3
47	129	2
47	132	9
47	135	2
47	141	3
47	142	3
47	143	47
47	144	32
47	146	1
47	147	22
47	148	32
47	152	11
47	156	5
47	157	3
47	158	11
47	159	42
47	161	5
47	162	32
47	163	72
47	167	14
47	168	21
47	170	30
47	175	12
47	179	8
47	181	9
47	182	20
47	183	57
47	184	79
47	185	1
47	189	113
48	49	1
48	63	1
48	84	2
48	86	1
48	91	1
48	93	7
48	100	2
48	110	1
48	120	3
48	122	1
48	129	1
48	142	1
48	164	1
48	167	2
48	175	4
48	183	3
48	184	6
48	189	7
49	56	2
49	59	3
49	60	1
49	63	4
49	64	15
49	68	23
49	69	1
49	70	2
49	78	3
49	81	9
49	83	16
49	84	5
49	86	4
49	88	6
49	90	1
49	91	12
49	93	64
49	96	2
49	97	1
49	100	3
49	102	1
49	105	1
49	106	1
49	110	7
49	114	7
49	120	1
49	122	1
49	123	15
49	126	8
49	129	1
49	132	2
49	134	1
49	135	1
49	141	3
49	142	4
49	143	9
49	144	1
49	147	2
49	148	7
49	152	1
49	156	1
49	157	3
49	158	4
49	159	1
49	161	6
49	162	19
49	163	12
49	164	4
49	167	13
49	168	9
49	170	18
49	172	1
49	175	9
49	178	1
49	179	1
49	180	1
49	181	3
49	183	29
49	184	43
49	185	1
49	189	64
55	56	1
55	62	1
55	64	5
55	68	4
55	70	1
55	81	2
55	83	5
55	84	2
55	86	1
55	90	1
55	91	2
55	93	10
55	96	2
55	108	1
55	110	2
55	114	1
55	123	4
55	126	3
55	129	1
55	132	1
55	135	2
55	141	1
55	143	1
55	144	1
55	148	3
55	152	1
55	158	3
55	161	6
55	163	4
55	164	1
55	168	2
55	175	4
55	181	1
55	183	4
55	184	8
55	189	10
56	59	1
56	60	4
56	63	2
56	64	7
56	68	13
56	69	1
56	70	4
56	78	5
56	81	3
56	83	36
56	84	15
56	86	18
56	87	6
56	88	3
56	90	2
56	91	10
56	93	187
56	94	11
56	96	2
56	97	4
56	98	1
56	100	1
56	102	1
56	104	7
56	109	1
56	110	18
56	114	3
56	117	1
56	118	4
56	122	9
56	123	10
56	126	5
56	129	9
56	132	2
56	134	2
56	135	9
56	139	1
56	141	2
56	142	6
56	143	2
56	144	2
56	146	3
56	147	2
56	148	3
56	152	21
56	156	1
56	157	8
56	159	1
56	161	5
56	162	11
56	163	9
56	164	2
56	165	15
56	167	3
56	168	4
56	169	9
56	170	10
56	175	15
56	178	4
56	179	5
56	180	2
56	181	3
56	182	7
56	183	32
56	184	53
56	189	186
56	195	3
59	60	1
59	63	5
59	64	10
59	68	8
59	70	1
59	78	2
59	83	4
59	84	1
59	86	6
59	88	1
59	90	2
59	91	11
59	93	23
59	97	2
59	98	1
59	101	3
59	110	2
59	114	6
59	116	2
59	123	7
59	126	6
59	129	1
59	132	3
59	135	2
59	141	1
59	142	2
59	143	2
59	144	4
59	147	2
59	148	3
59	152	1
59	156	1
59	157	1
59	161	8
59	162	10
59	163	12
59	164	1
59	167	4
59	168	8
59	170	6
59	175	4
59	179	1
59	180	2
59	181	1
59	182	1
59	183	13
59	184	14
59	185	4
59	189	22
60	63	2
60	64	5
60	68	5
60	69	2
60	78	1
60	83	11
60	84	7
60	86	5
60	87	2
60	93	20
60	94	2
60	98	1
60	109	1
60	110	6
60	114	1
60	118	1
60	122	1
60	126	3
60	129	3
60	132	3
60	135	2
60	141	2
60	143	1
60	144	2
60	147	1
60	148	1
60	152	3
60	156	1
60	157	2
60	161	4
60	162	4
60	163	3
60	164	1
60	167	2
60	168	1
60	172	2
60	175	1
60	179	1
60	180	2
60	182	2
60	183	6
60	184	9
60	189	20
62	64	4
62	68	2
62	78	2
62	81	1
62	84	5
62	93	12
62	96	2
62	100	1
62	108	1
62	110	9
62	117	1
62	120	1
62	123	2
62	125	5
62	126	8
62	139	5
62	142	7
62	157	3
62	160	5
62	161	2
62	162	6
62	164	2
62	168	5
62	175	4
62	183	4
62	184	4
62	189	12
63	64	15
63	68	16
63	69	2
63	70	10
63	78	4
63	81	3
63	83	9
63	84	6
63	86	8
63	88	5
63	90	4
63	91	17
63	93	45
63	96	1
63	97	2
63	98	1
63	102	1
63	105	4
63	110	4
63	114	9
63	116	3
63	118	2
63	120	1
63	122	2
63	123	12
63	126	2
63	129	2
63	132	10
63	135	1
63	141	3
63	143	3
63	144	9
63	147	5
63	148	8
63	152	1
63	156	1
63	157	4
63	158	2
63	161	3
63	162	13
63	163	17
63	164	1
63	167	11
63	168	17
63	170	9
63	172	1
63	175	5
63	179	3
63	180	1
63	181	1
63	182	1
63	183	24
63	184	29
63	185	3
63	189	45
64	67	2
64	68	190
64	69	1
64	70	14
64	78	83
64	81	51
64	83	55
64	84	19
64	86	11
64	88	24
64	90	17
64	91	161
64	93	429
64	94	4
64	95	2
64	96	7
64	97	2
64	98	2
64	100	6
64	101	2
64	102	5
64	105	3
64	106	2
64	108	1
64	109	1
64	110	30
64	114	47
64	117	1
64	118	4
64	120	3
64	122	5
64	123	71
64	125	4
64	126	18
64	129	4
64	132	66
64	134	1
64	135	5
64	139	2
64	141	5
64	142	17
64	143	85
64	144	45
64	146	2
64	147	41
64	148	77
64	152	14
64	156	7
64	157	44
64	158	7
64	159	57
64	160	1
64	161	29
64	162	134
64	163	185
64	164	5
64	167	52
64	168	70
64	170	72
64	172	1
64	175	30
64	178	5
64	179	12
64	180	3
64	181	10
64	182	24
64	183	220
64	184	226
64	185	3
64	189	424
67	68	1
67	70	1
67	78	1
67	83	2
67	86	1
67	93	4
67	95	2
67	98	1
67	110	2
67	114	1
67	116	1
67	122	1
67	123	2
67	129	1
67	135	2
67	148	1
67	157	2
67	161	1
67	162	1
67	163	1
67	164	1
67	168	1
67	170	1
67	179	2
67	183	3
67	184	2
67	185	1
67	189	4
68	69	1
68	70	15
68	78	91
68	81	61
68	83	60
68	84	25
68	86	9
68	87	1
68	88	29
68	90	25
68	91	162
68	93	446
68	94	1
68	95	3
68	96	10
68	97	1
68	98	1
68	100	2
68	101	2
68	102	2
68	105	3
68	106	2
68	107	1
68	108	1
68	109	2
68	110	33
68	114	49
68	117	4
68	118	1
68	120	7
68	122	6
68	123	81
68	126	29
68	129	3
68	132	70
68	134	1
68	135	5
68	141	6
68	142	18
68	143	80
68	144	47
68	147	47
68	148	92
68	152	28
68	156	8
68	157	45
68	158	7
68	159	64
68	161	29
68	162	130
68	163	171
68	164	9
68	165	2
68	167	58
68	168	69
68	169	2
68	170	82
68	172	3
68	175	44
68	178	2
68	179	15
68	180	3
68	181	14
68	182	21
68	183	211
68	184	245
68	185	1
68	189	441
68	195	1
69	78	2
69	83	4
69	84	3
69	86	2
69	88	1
69	91	2
69	93	18
69	96	1
69	109	1
69	110	2
69	117	1
69	122	2
69	123	2
69	126	1
69	129	3
69	135	2
69	141	1
69	142	4
69	157	3
69	161	1
69	163	1
69	164	1
69	165	1
69	167	1
69	168	3
69	170	1
69	172	2
69	175	2
69	180	1
69	183	3
69	184	4
69	189	18
69	195	1
70	78	2
70	81	1
70	83	10
70	84	4
70	86	3
70	87	1
70	88	3
70	90	5
70	91	13
70	93	42
70	95	2
70	96	1
70	97	1
70	98	2
70	100	2
70	102	4
70	104	1
70	105	5
70	110	8
70	114	3
70	116	1
70	117	1
70	120	2
70	122	3
70	123	11
70	126	1
70	129	1
70	132	13
70	134	1
70	135	2
70	142	2
70	143	5
70	144	12
70	146	1
70	147	1
70	148	9
70	156	4
70	157	4
70	161	4
70	162	6
70	163	11
70	164	1
70	167	5
70	168	7
70	169	1
70	170	2
70	175	3
70	178	1
70	179	5
70	180	1
70	181	1
70	182	2
70	183	21
70	184	23
70	189	42
78	81	44
78	83	81
78	84	67
78	86	11
78	88	20
78	91	52
78	93	232
78	94	1
78	95	2
78	96	2
78	97	2
78	100	3
78	101	2
78	102	2
78	107	5
78	110	93
78	114	5
78	116	1
78	117	10
78	118	1
78	120	18
78	122	12
78	123	12
78	125	1
78	126	17
78	132	49
78	134	4
78	135	23
78	139	4
78	141	2
78	142	64
78	143	7
78	144	5
78	146	1
78	147	22
78	148	30
78	152	18
78	156	1
78	157	114
78	158	1
78	159	19
78	160	2
78	161	15
78	162	159
78	163	77
78	164	16
78	167	30
78	168	14
78	169	2
78	170	108
78	172	1
78	175	99
78	179	6
78	181	1
78	182	4
78	183	107
78	184	112
78	185	1
78	189	236
81	83	12
81	84	3
81	86	3
81	88	8
81	90	1
81	91	36
81	93	109
81	96	1
81	100	2
81	105	1
81	110	1
81	114	7
81	120	1
81	122	1
81	123	12
81	126	4
81	132	30
81	135	1
81	141	4
81	142	4
81	143	22
81	144	2
81	147	25
81	148	14
81	152	10
81	156	4
81	157	3
81	158	6
81	159	1
81	161	3
81	162	43
81	163	53
81	165	1
81	167	31
81	168	9
81	170	9
81	175	2
81	179	6
81	181	4
81	183	65
81	184	52
81	189	109
83	84	155
83	86	37
83	87	7
83	88	11
83	90	18
83	91	46
83	93	498
83	94	7
83	95	6
83	96	5
83	97	7
83	98	2
83	100	5
83	101	1
83	102	4
83	104	1
83	105	3
83	107	4
83	108	1
83	109	3
83	110	187
83	114	16
83	116	1
83	117	13
83	118	2
83	120	28
83	122	35
83	123	29
83	126	26
83	129	7
83	132	21
83	134	4
83	135	51
83	139	2
83	141	8
83	142	139
83	143	24
83	144	7
83	146	2
83	147	8
83	148	40
83	152	52
83	156	2
83	157	162
83	158	5
83	159	15
83	160	1
83	161	18
83	162	218
83	163	54
83	164	36
83	165	6
83	167	27
83	168	27
83	169	2
83	170	185
83	172	1
83	175	209
83	178	6
83	179	16
83	180	3
83	181	11
83	182	20
83	183	91
83	184	152
83	185	1
83	189	508
84	86	15
84	87	6
84	88	5
84	90	5
84	91	11
84	93	402
84	94	5
84	95	8
84	96	8
84	97	2
84	100	9
84	101	2
84	105	3
84	107	6
84	108	3
84	109	1
84	110	190
84	114	3
84	117	19
84	118	2
84	120	33
84	122	30
84	123	11
84	125	1
84	126	22
84	129	4
84	132	6
84	134	2
84	135	38
84	139	4
84	141	3
84	142	152
84	143	1
84	144	3
84	146	2
84	148	16
84	152	13
84	156	4
84	157	139
84	159	2
84	160	2
84	161	13
84	162	150
84	163	7
84	164	29
84	165	1
84	167	8
84	168	22
84	169	3
84	170	145
84	172	3
84	175	208
84	178	3
84	179	9
84	180	1
84	181	3
84	182	11
84	183	35
84	184	89
84	185	1
84	189	403
86	87	2
86	88	3
86	90	2
86	91	11
86	93	113
86	94	3
86	95	2
86	97	2
86	98	2
86	100	1
86	101	2
86	105	3
86	108	1
86	110	23
86	114	5
86	116	4
86	117	2
86	118	1
86	120	5
86	122	7
86	123	8
86	126	6
86	129	2
86	132	10
86	134	1
86	135	16
86	141	2
86	142	8
86	143	3
86	144	4
86	147	3
86	148	8
86	152	16
86	156	1
86	157	14
86	158	2
86	159	1
86	161	7
86	162	21
86	163	11
86	164	7
86	165	3
86	167	6
86	168	10
86	169	1
86	170	18
86	172	1
86	175	14
86	179	8
86	180	1
86	182	4
86	183	15
86	184	30
86	185	3
86	189	112
87	91	1
87	93	18
87	104	1
87	110	2
87	122	1
87	123	1
87	126	1
87	129	1
87	135	2
87	142	1
87	143	1
87	144	1
87	148	5
87	152	2
87	163	1
87	165	1
87	169	1
87	170	1
87	175	4
87	179	1
87	181	1
87	182	1
87	183	2
87	184	5
87	189	18
88	90	1
88	91	25
88	93	63
88	96	1
88	97	2
88	100	1
88	105	1
88	110	7
88	114	6
88	116	2
88	120	1
88	123	7
88	126	5
88	132	5
88	134	1
88	142	2
88	143	1
88	144	8
88	147	8
88	148	6
88	152	10
88	156	2
88	157	1
88	161	3
88	162	24
